student_id,student_name,student_class,student_gender,student_age,student_height,student_score
4268,Lakshmi Das,Class 6A,M,N/A,100.3,88.96
4269,Lakshmi Sharma,Class 1B,M,16,140.2,55.21
4270,Sanjay Das,Class 12B,M,18,104.1,68.35
4271,Geeta Joshi,Class 10B,M,15,182.4,64.99
4272,Ravi Chopra,Class 6C,M,12,117.3,86.27
4273,Prakash Menon,Class 5B,M,15,161.8,49.13
4274,Kavya Joshi,Class 3C,,11,190.1,57.42
4275,none,Class 11A,F,12,153.8,41.73
4276,Meera Khan,Class 5A,F,7,136.8,13.32
4277,Arun Rao,Class 8B,F,13,174.4,20.91
4278,Prakash Dubey,Class 8C,F,17,106.8,45.22
4279,Geeta Nair,Class 3B,M,8,155.2,80.03
4280,Prakash Sharma,,F,6,196.5,46.64
4281,Pooja Kumar,Class 3A,F,10,196.3,16.97
4282,Rahul Chopra,Class 6A,F,6,161.2,6.22
4283,David Nair,,,5,126,49.72
4284,Suresh Das,Class 2A,F,14,112.8,37.76
4285,Sarah Joshi,Class 6C,M,13,170.2,10.86
4286,Lakshmi Reddy,Class 6B,M,15,184.3,1.4
4287,David Singh,Class 2C,M,10,136.2,67.05
4288,,Class 5A,M,5,166.6,76.82
4289,Rohan Sharma,Class 4B,M,6,111.3,68.82
4290,Prakash Kumar,Class 4A,F,6,181.1,66.09
4291,Arjun Singh,Class 9B,M,17,128.8,11
4292,Kavya Verma,Class 7A,M,7,107.7,75.63
4293,Sunita Dubey,Class 11B,F,14,135.1,85.23
4294,Fatima Nair,Class 4A,M,17,116.1,58.52
4295,David Verma,Class 12C,F,14,138.3,42.57
4296,Lakshmi Smith,Class 10A,Male,7,109.1,56.11
4297,Arun Verma,Class 9C,F,150,152,64.55
4298,Sneha Mishra,Class 2B,M,6,182.8,66.75
4299,Neha Khan,Class 9A,F,11,177.7,13.17
4300,David Kumar,Class 12C,M,14,146.6,12.77
4301,Tanya Smith,Class 3A,M,10,183.1,65.61
4302,Chen Das,Class 7A,F,12,117.9,39.49
4303,Ankit Kumar,Class 2A,F,0,170.1,23.4
4304,Meera Iyer,Class 5A,M,16,133.8,33.95
4305,Kavya Kumar,Class 2A,M,11,135,61.26
4306,Tanya Singh,Class 10A,F,10,174,99.63
4307,Rahul Chopra,Class 5A,M,15,152.2,71.27
4308,Suresh Das,Class 7A,M,7,184.5,86.52
4309,Arun Menon,Class 2C,M,6,163.4,48.18
4310,Pooja Tiwari,Class 12A,F,6,170.8,31.99
4311,Lakshmi Smith,Class 10C,F,11,153.9,54.74
4312,Pooja Chopra,Class 10B,,12,103.6,66.28
4313,Divya Iyer,Class 11B,M,11,105.7,6.24
4314,Divya Chopra,Class 12B,M,10,166.6,50.36
4315,Divya Sinha,Class 8A,M,12,100.4,82.83
4316,Chen Joshi,Class 4A,F,6,124.3,85.36
4317,David Patel,Class 4C,F,N/A,160,35.41
4318,Kiran Chopra,Class 4C,M,6,185.8,66.63
4319,Mohammed Kumar,Class 1A,F,18,137.3,89.62
4320,Chen Chopra,Class 12B,F,15,116.9,53.05
4321,Mohammed Rao,Class 2A,M,14,130,96.58
4322,Meera Menon,Class 6C,F,5,147.3,14.27
4323,Suresh Singh,Class 4B,F,5,141.3,53.14
4324,Chen Rao,Class 9B,M,14,157.9,46.49
4325,Mohammed Bajaj,Class 9B,F,7,130.7,92.97
4326,Kavya Kumar,Class 2C,M,0,121.2,41.24
4327,Kiran Pillai,Class 12A,F,17,150.7,71.82
4328,Suresh Sinha,Class 7A,M,16,171.1,
4329,Neha Khan,Class 8A,F,10,190.7,53.79
4330,Kavya Kumar,Class 11C,F,6,141.1,54.84
4331,David Pillai,Class 10C,F,15,123.6,50.57
4332,Sunita Das,Class 4A,F,13,167.2,59.64
4333,Geeta Shukla,Class 12C,M,6,191.5,32.61
4334,Divya Rao,Class 3A,M,8,179.4,84.7
4335,NA,Class 10A,F,9,--,36.98
4336,Arjun Smith,Class 1B,M,10,116.3,93.15
4337,Geeta Shukla,Class 4C,M,5,169.8,40.64
4338,Suresh Sinha,Class 7B,M,17,140.7,82.85
4339,Asha Shukla,Class 1C,M,18,131.2,65.95
4340,Vijay Menon,Class 2B,f,13,tall,27.38
4341,Ankit Kumar,Class 12A,F,9,175.9,2.94
4342,Priya Das,Class 5A,F,18,115.1,88.75
4343,Chen Smith,Class 7A,F,6,107.4,35.34
4344,Arun Singh,Class 3B,F,,122,59.92
4345,Sarah Mishra,Class 1A,F,6,175,56.04
4346,Rohan Mishra,Class 9B,F,10,?,34.14
4347,Sunita Reddy,Class 2A,M,18,131.1,pass
4348,Rohan Nair,Class 4A,M,150,123.5,101
4349,Divya Patel,Class 12B,F,8,199.7,58.64
4350,Arjun Kumar,Class 7A,F,18,188.2,2.94
4351,Nikhil Bajaj,Class 10A,F,13,--,87.05
4352,Sneha Bajaj,Class 8C,F,12,115.5,11.62
4353,Pooja Rao,Class 8A,M,5,163,11
4354,Chen Shukla,Class 3C,F,10,157.1,62.9
4355,Lakshmi Singh,Class 2B,F,9,113.8,6.58
4356,Rahul Gupta,Class 1C,F,16,122.2,93.81
4357,David Kumar,Class 10B,F,14,168.4,66.58
4358,Meera Khan,Class 2C,F,9,166.7,7.91
4359,Suresh Nair,Class 2A,M,16,196.2,1.48
4360,Sneha Verma,Class 3B,M,14,122.8,63.88
4361,Prakash Smith,Class 11A,F,14,162.3,4.74
4362,Sanjay Kumar,Class 6C,F,10,111.2,55.6
4363,Nikhil Dubey,Class 8B,M,17,144.7,83.14
4364,Kiran Khan,Class 5B,F,11,163.8,20.75
4365,Rohan Verma,Class 3A,M,11,?,42.75
4366,Geeta Kumar,Class 4B,M,10,127.2,64.6
4367,Neha Menon,Class 8C,F,16,150.2,A+
4368,Sneha Dubey,Class 6B,F,6,146.3,10.32
4369,Kiran Das,Class 8A,M,10,116,76.81
4370,,Class 2C,M,11,171.7,5.77
4371,Vijay Gupta,,F,14,190,5.98
4372,Neha Joshi,Class 12B,M,11,183.5,76.35
4373,Sunita Menon,Class 6C,F,10,187.9,abc
4374,David Nair,Class 2B,F,6,151.6,2.26
4375,Nikhil Gupta,Class 7B,M,6,176.2,19.26
4376,Lakshmi Chopra,Class 8A,M,13,102.6,24.87
4377,Sneha Pillai,Class 3A,M,12,158.7,43.04
4378,Pooja Reddy,Class 12C,F,8,131.4,4.78
4379,Pooja Menon,Class 11C,F,7,161.1,19.84
4380,Rohan Nair,Class 6C,M,5,185.6,18.24
4381,Sarah Pandey,Class 6A,F,abc,169.6,83.89
4382,Rohan Chopra,Class 10B,F,10,134.2,85.64
4383,Neha Rao,Class 9B,F,,185.1,16.84
4384,Ravi Joshi,Class 9C,M,17,197.4,59.19
4385,Divya Kumar,Class 11B,F,11,181.4,62.89
4386,Asha Sharma,Class 4A,M,14,102.5,94.85
4387,Mohammed Sinha,Class 4C,M,18,0,49.39
4388,Neha Dubey,Class 6B,F,14,191.3,16.8
4389,Meera Verma,Class 1B,F,8,182.8,23.4
4390,David Khan,,M,6,119.4,46.95
4391,Rohan Sinha,Class 4A,F,13,112.1,16.16
4392,Geeta Verma,Class 6C,M,14,185.2,0.98
4393,Prakash Shukla,Class 3B,M,15,190.5,34.29
4394,,Class 12B,M,12,106.6,82.26
4395,Sarah Verma,Class 8A,M,6,169.7,66.83
4396,James Khan,Class 11C,F,11,186.1,26.55
4397,Divya Iyer,Class 2C,F,7,124.3,84.49
4398,Sunita Sharma,Class 6C,F,12,173.5,
4399,Nikhil Sinha,Class 10A,M,5,115.3,68.49
4400,Priya Shukla,Class 10B,,14,149.5,41.73
4401,Sarah Nair,Class 2A,F,5,120.8,15.48
4402,Vijay Bajaj,Class 1A,M,12,--,90.13
4403,Fatima Sinha,Class 12A,F,14,149,6.74
4404,Asha Pillai,Class 12B,M,6,196.5,41.09
4405,Arjun Rao,Class 3C,M,15,157.4,
4406,Mohammed Kumar,Class 4B,F,5,123.6,68.66
4407,Asha Reddy,Class 6B,F,9,185.2,54.97
4408,Divya Kumar,Class 5C,M,16,134.2,88.17
4409,David Patel,Class 12B,F,9,177.6,47.61
4410,Meera Pandey,Class 3A,F,15,115,abc
4411,David Bajaj,Class 7A,M,17,145.8,11.86
4412,Meera Shukla,Class 10A,F,18,160.9,25.74
4413,Sneha Mishra,Class 10C,M,18,109.1,42.15
4414,Neha Smith,Class 11B,M,12,187.9,73.34
4415,Ankit Tiwari,Class 1B,M,17,187.3,10.5
4416,Priya Nair,Class 2A,F,6,156.5,A+
4417,Rahul Reddy,Class 3A,F,7,101.9,63.04
4418,Chen Kumar,Class 5C,Other,10,112.9,80.85
4419,Kiran Bajaj,Class 9A,F,14,150.6,43.01
4420,Suresh Khan,Class 5A,M,5,189.2,22.82
4421,Prakash Verma,Class 5B,F,17,,66.83
4422,Meera Shukla,Class 12A,F,6,140.4,4.16
4423,Pooja Tiwari,Class 4C,F,16,168.8,50.24
4424,,Class 8C,F,14,115.5,68.37
4425,Ankit Patel,Class 8C,F,8,169.4,43.25
4426,Divya Menon,Class 1B,M,8,158.3,41.59
4427,James Kumar,Class 10C,F,5,158.3,40.53
4428,Kiran Iyer,,F,13,146.3,47.29
4429,Pooja Khan,Class 7A,F,12,149.6,82.11
4430,Rahul Sharma,Class 5C,M,10,122.6,70.85
4431,Sneha Menon,Class 1A,F,N/A,197.1,86.25
4432,Nikhil Khan,Class 12B,M,16,140.9,78.52
4433,Sarah Reddy,Class 3B,M,9,174.2,15.08
4434,,Class 11B,F,11,185.2,73.33
4435,Sunita Dubey,Class 5B,M,5,106.7,95.13
4436,Mohammed Smith,Class 2C,F,18,178.8,13.8
4437,Arjun Reddy,Class 2C,M,17,111.3,12.58
4438,Geeta Tiwari,Class 7A,M,11,120.1,66.06
4439,Nikhil Tiwari,Class 9A,F,5,112.5,16.35
4440,Ravi Joshi,Class 8B,F,13,105,77.94
4441,Tanya Patel,Class 12B,M,5,112.3,69.59
4442,Ravi Kumar,Class 7B,F,15,102.9,30.92
4443,Kavya Reddy,Class 3B,,14,176,73.28
4444,Lakshmi Shukla,Class 11A,F,5,134.2,77.57
4445,Sarah Sharma,Class 11A,F,14,122.2,45.29
4446,Chen Iyer,Class 7B,M,11,105.8,23.45
4447,Mohammed Pillai,,M,11,101.8,5.49
4448,Arjun Mishra,Class 2A,F,18,133,50.02
4449,Ankit Verma,Class 4A,F,12,175,83.42
4450,Neha Das,Class 2B,M,9,134.6,30.14
4451,Pooja Chopra,Class 3A,M,14,103.7,36.83
4452,Kavya Pillai,Class 12B,M,17,185.5,18.45
4453,Sneha Reddy,Class 2C,M,12,163.9,40.82
4454,,Class 1C,F,17,117.5,
4455,Ankit Verma,Class 8A,M,15,180.5,84.51
4456,Geeta Singh,Class 3C,M,5,100.2,999
4457,Neha Singh,Class 10C,X,10,101.3,92.48
4458,Lakshmi Singh,Class 4B,M,15,127.2,9.32
4459,Neha Tiwari,Class 9A,F,10,172.7,24.96
4460,Kiran Joshi,Class 7A,,5,194.5,11.45
4461,Divya Sharma,Class 2A,F,7,134.3,999
4462,Sarah Khan,Class 9B,F,99,108.5,51.64
4463,Sunita Smith,Class 8C,M,10,108.2,40.06
4464,Sarah Nair,Class 5A,F,9,104.7,59.8
4465,David Gupta,Class 2C,M,6,133.5,16.56
4466,Sarah Das,Class 10A,F,0,165.4,32.72
4467,Priya Bajaj,Class 4A,Female,7,177.4,60.03
4468,James Menon,Class 7C,M,12,135.5,37.55
4469,Asha Menon,Class 12B,M,5,130.2,27.34
4470,Chen Smith,Class 8C,F,7,132.6,67.39
4471,Suresh Sinha,Class 1B,F,12,127,71.4
4472,Ravi Dubey,Class 7A,F,14,191.4,41.15
4473,Asha Mishra,Class 6B,M,16,102.9,67.43
4474,Kavya Rao,Class 3C,M,12,999.9,97.1
4475,Asha Khan,Class 10A,M,14,192.8,28.73
4476,Geeta Sinha,Class 8B,F,17,149.8,--
4477,Rohan Chopra,,M,6,147.1,18.18
4478,Meera Nair,Class 9B,F,10,135.8,31.23
4479,Rahul Pillai,Class 10B,F,9,186.6,73.32
4480,Divya Smith,Class 12B,Other,16,167.9,38.67
4481,Asha Das,Class 8A,M,18,175.3,71.71
4482,Sarah Smith,Class 2A,F,5,173,91.72
4483,David Rao,Class 12A,M,17,117.9,24.51
4484,Prakash Nair,Class 12B,F,17,114.4,82.76
4485,James Tiwari,Class 5B,M,13,180.7,71.86
4486,Ankit Joshi,Class 6A,F,7,143,45.37
4487,Vijay Reddy,Class 12C,M,5,171.9,13.56
4488,Tanya Smith,Class 2A,M,18,118.9,65.95
4489,Priya Sinha,Class 10C,N/A,6,171.3,17.57
4490,Tanya Sharma,Class 3B,M,9,128,91.28
4491,Prakash Dubey,Class 12C,F,6,199,26.27
4492,Arun Rao,Class 1A,M,18,128.9,91.83
4493,Neha Joshi,Class 6B,,13,120.4,27.81
4494,Sanjay Das,Class 10C,F,8,172.3,36.01
4495,James Patel,Class 12A,F,18,139.2,101
4496,,Class 5B,M,7,170.9,28.21
4497,Fatima Chopra,Class 11A,M,5,105,42.64
4498,James Das,Class 11A,F,10,121.4,8.64
4499,test,Class 12A,F,5,146,78.18
4500,Chen Joshi,Class 12C,M,18,197.4,83.75
4501,Pooja Smith,Class 4C,M,13,114.4,82.95
4502,Pooja Menon,Class 2B,F,17,154.8,68.1
4503,Sanjay Khan,Class 11A,F,7,115.4,64.67
4504,Tanya Bajaj,Class 3C,M,7,122.1,55.88
4505,Arjun Mishra,Class 11C,M,15,115,42.44
4506,Priya Singh,Class 3B,F,14,110.3,86.59
4507,Meera Reddy,Class 11A,M,15,132.5,1.8
4508,Nikhil Dubey,Class 2B,F,17,179.1,28.29
4509,Divya Pandey,Class 11C,M,16,160.6,19.86
4510,Pooja Das,Class 10A,M,6,124.3,67.45
4511,Kavya Reddy,Class 7A,f,6,169.4,92.79
4512,Ravi Kumar,Class 4C,M,8,146.5,36.77
4513,Rahul Pandey,Class 1C,F,11,--,-5
4514,Rohan Sharma,Class 2C,M,16,137.8,63.6
4515,Lakshmi Khan,Class 7A,M,6,165.4,86.92
4516,Chen Dubey,Class 9C,F,12,169.1,50.61
4517,Lakshmi Joshi,Class 9B,M,13,190.4,12.91
4518,Mohammed Kumar,Class 7B,M,13,176.6,76.4
4519,Fatima Verma,Class 10C,M,17,121.5,95.82
4520,Sunita Chopra,Class 3B,F,14,184.9,55
4521,Suresh Rao,Class 8C,M,14,195.3,60.28
4522,Arjun Verma,Class 5B,Male,13,133.3,25.02
4523,Rohan Rao,Class 1B,M,18,197.5,77.88
4524,James Mishra,Class 10A,M,16,146,29.85
4525,Nikhil Singh,Class 12C,F,--,107.6,101
4526,Meera Singh,Class 4A,F,13,--,6.63
4527,Suresh Sharma,Class 8B,1,8,191.5,49.72
4528,Suresh Menon,Class 5A,M,7,129.8,19.4
4529,Sneha Bajaj,Class 2B,M,12,154.4,12.6
4530,unknown,Class 4B,M,17,168.6,83.33
4531,Vijay Verma,Class 7B,F,18,190.1,29.66
4532,James Pillai,Class 4A,F,7,104.7,16.96
4533,Geeta Shukla,Class 11C,M,12,164.4,81.71
4534,Divya Shukla,Class 2A,F,5,N/A,58.14
4535,Sneha Singh,Class 10B,M,18,196.8,42.71
4536,Rahul Pillai,Class 2B,F,8,106.2,99.23
4537,Rohan Pandey,Class 10A,M,14,140.5,45.47
4538,Sarah Shukla,Class 3C,F,18,105.2,80.82
4539,Geeta Das,Class 12C,F,5,145.3,19.58
4540,Mohammed Rao,Class 10A,M,14,178.9,98.73
4541,Sunita Patel,Class 12B,F,11,163.4,60.28
4542,Arjun Bajaj,Class 9B,M,9,116.6,4.28
4543,Kavya Das,Class 7B,F,6,143.3,26.93
4544,Kavya Smith,Class 3C,F,16,132.3,16.14
4545,Meera Pandey,Class 10C,F,7,142.6,67.25
4546,Chen Iyer,Class 11B,M,0,191.9,26.17
4547,David Nair,Class 12B,M,10,157.3,
4548,Ravi Iyer,Class 1A,F,13,142.9,12.12
4549,Fatima Pillai,Class 2A,F,8,161.1,23.91
4550,Arun Gupta,Class 11B,M,?,155,62.24
4551,Ankit Mishra,Class 8B,M,18,130,81.42
4552,Sarah Tiwari,Class 2A,M,7,112.4,23.03
4553,Divya Patel,Class 4C,F,14,126.2,76.5
4554,,Class 7B,M,10,tall,96.63
4555,Arun Kumar,Class 5A,,16,127.9,63.15
4556,Lakshmi Verma,Class 9B,M,11,198,8.3
4557,Mohammed Gupta,Class 5C,M,13,140.1,62.11
4558,Rahul Nair,Class 9B,F,8,198,56.51
4559,Prakash Das,Class 11B,M,12,191.2,53.37
4560,Rahul Patel,Class 9C,F,17,189.9,11.19
4561,Sunita Singh,Class 12C,M,5,130.1,80.77
4562,Rahul Verma,Class 1A,F,18,172.3,83.44
4563,Arjun Das,Class 1C,F,10,176.3,62.74
4564,Suresh Mishra,Class 6A,M,6,118.1,55.45
4565,Lakshmi Iyer,Class 10A,M,12,184.5,31.4
4566,Ankit Smith,Class 9C,M,6,180.3,28.06
4567,Meera Patel,Class 9A,F,15,133.2,28.41
4568,,Class 3A,F,abc,199.6,36.2
4569,Lakshmi Shukla,Class 11C,F,6,122,69.22
4570,,,F,5,156.5,60
4571,Geeta Dubey,Class 10B,F,5,150.8,101
4572,Kiran Iyer,Class 4A,F,16,105.7,36.07
4573,Chen Smith,Class 8B,M,17,103,80.8
4574,James Patel,Class 10B,M,5,143.3,6.6
4575,Sarah Khan,Class 5C,F,abc,179.2,40.57
4576,Sneha Tiwari,Class 4B,F,8,117.6,40.95
4577,Lakshmi Bajaj,Class 3C,M,11,133.1,64.46
4578,Asha Das,Class 12B,M,14,114.7,67.65
4579,Arjun Gupta,Class 8C,M,8,149.2,23.69
4580,James Chopra,Class 4C,F,15,104.6,59.8
4581,Kiran Shukla,Class 1B,F,17,147.7,77.46
4582,Vijay Das,Class 12A,F,16,137,1.02
4583,Prakash Mishra,Class 8C,M,12,131.6,58.45
4584,Geeta Pillai,Class 1B,F,11,187.4,85.18
4585,Geeta Rao,Class 2C,M,14,159.9,7.37
4586,Ankit Tiwari,Class 10B,F,5,156.1,40.57
4587,Geeta Bajaj,Class 9A,M,8,171.6,19.03
4588,James Singh,Class 7C,M,8,176.6,26.35
4589,Kiran Singh,Class 4C,F,10,183.4,12.47
4590,Divya Chopra,Class 5A,F,10,112.2,61.18
4591,Mohammed Sinha,Class 8A,M,6,141.6,44.81
4592,Arjun Smith,Class 2B,M,9,147.1,53.24
4593,Sneha Reddy,Class 7A,F,6,175.1,18.63
4594,Sanjay Joshi,Class 8C,M,5,174.1,34.44
4595,Sanjay Pillai,Class 6B,M,11,165.4,56.96
4596,Sunita Iyer,Class 3C,F,16,189.9,28.02
4597,Rohan Chopra,Class 11C,F,11,102,56.32
4598,Ravi Reddy,Class 8A,F,16,172.7,57.96
4599,Rahul Das,Class 9C,M,12,179.2,66.41
4600,Vijay Khan,Class 3A,,10,,42.99
4601,Geeta Tiwari,Class 2A,F,10,118,17.25
4602,Kiran Dubey,Class 12B,M,8,199.3,71.94
4603,Tanya Bajaj,Class 8C,M,8,132.8,89.38
4604,Sneha Bajaj,Class 6B,M,9,182.7,68.26
4605,Chen Dubey,Class 1C,F,15,114.7,25.7
4606,David Khan,Class 8B,F,8,156.2,96.53
4607,Arjun Shukla,Class 2A,F,10,115.1,54.82
4608,Sanjay Sinha,Class 2A,M,12,188.6,97.25
4609,,Class 11C,F,14,181.9,52.26
4610,Divya Sinha,Class 5B,M,6,130.4,55.41
4611,Divya Patel,Class 10A,M,16,172.9,19.21
4612,Vijay Bajaj,Class 11C,M,0,178.3,52.04
4613,Rohan Khan,Class 1A,M,16,155,18.27
4614,Asha Mishra,Class 10A,F,18,123.9,29.38
4615,Vijay Khan,Class 10B,M,16,193,79.74
4616,Priya Das,Class 5A,M,15,166,20.51
4617,Prakash Tiwari,Class 8A,M,5,161.4,43.24
4618,Lakshmi Gupta,Class 10C,F,17,137.5,73.81
4619,Sarah Khan,Class 4B,F,10,176.1,79.83
4620,Divya Tiwari,Class 2C,F,6,105,67.97
4621,Sunita Rao,Class 1A,F,8,190.9,72.32
4622,Priya Shukla,Class 2A,F,10,188.5,43.7
4623,James Reddy,Class 3A,M,6,160.8,65.89
4624,Tanya Joshi,Class 4C,M,8,192.5,86.25
4625,David Tiwari,Class 6A,F,16,148,26.02
4626,Divya Das,Class 8A,F,13,149.4,95.36
4627,James Verma,Class 7B,M,,106.5,48.75
4628,Neha Chopra,Class 3A,F,9,158.5,50.25
4629,Nikhil Kumar,Class 10C,M,-1,140.5,91.47
4630,Prakash Shukla,Class 5A,F,6,120.1,26.07
4631,Tanya Iyer,Class 11A,F,5,142.4,86.82
4632,Divya Verma,Class 11B,Other,6,168.6,6.65
4633,Sarah Pillai,Class 12A,M,10,168.8,22.18
4634,Suresh Joshi,Class 3A,M,10,182.4,10.16
4635,Rahul Gupta,Class 2A,F,18,170,73.5
4636,Arun Pandey,Class 7C,F,12,180.4,19.35
4637,Arjun Chopra,Class 2A,M,5,134.3,9.11
4638,Lakshmi Dubey,Class 10C,M,14,194.1,5.88
4639,Ankit Chopra,Class 11C,M,8,182.8,36.79
4640,Ankit Mishra,Class 3B,f,14,166.9,92.19
4641,Geeta Bajaj,,F,16,125.4,80.25
4642,Vijay Mishra,Class 6B,M,14,tall,37.01
4643,Ravi Singh,Class 5A,F,11,113.6,8.39
4644,James Shukla,Class 3B,M,15,129.4,50.8
4645,Chen Dubey,Class 11A,M,15,187.8,99.51
4646,Sarah Verma,Class 1A,F,12,,
4647,Sneha Shukla,Class 1A,F,16,104.2,53.11
4648,Sarah Bajaj,Class 2B,,16,159.9,71.07
4649,Fatima Smith,Class 9B,F,16,118.1,58.65
4650,Fatima Singh,Class 6B,M,10,100.5,70.04
4651,Suresh Pandey,Class 2B,F,8,139.2,83.14
4652,Arjun Patel,Class 9A,F,9,133.2,48.55
4653,,Class 1B,F,9,116.2,57.93
4654,Vijay Shukla,Class 10A,M,6,138.9,26.79
4655,Nikhil Patel,Class 4B,M,10,135.5,88.09
4656,Priya Tiwari,Class 2B,F,13,-10,65.74
4657,Meera Reddy,Class 11A,M,16,181.5,50.24
4658,Sneha Gupta,Class 6A,F,18,183.6,20.51
4659,Rohan Chopra,Class 6C,F,7,172.2,37.38
4660,Kiran Joshi,Class 8A,F,11,122.1,76.67
4661,Sarah Tiwari,Class 2A,M,15,103.3,79.08
4662,Kiran Patel,Class 7A,F,14,106.9,65.67
4663,Neha Pillai,Class 2C,F,5,123.8,9.19
4664,James Joshi,Class 9A,M,7,179.4,24.94
4665,Ankit Mishra,Class 4C,M,9,101.6,77.98
4666,Sneha Khan,Class 1B,F,99,103.2,57.88
4667,Prakash Das,Class 5C,F,14,148.6,24.22
4668,Prakash Shukla,Class 7C,M,16,135.2,?
4669,Sneha Joshi,Class 12B,F,abc,187.6,28.6
4670,Vijay Pillai,Class 3C,M,12,137.9,41.47
4671,Nikhil Menon,Class 10A,F,15,108.3,17.21
4672,Divya Singh,Class 3C,M,15,196.6,34.41
4673,David Menon,Class 1B,F,17,-10,24.33
4674,Sneha Sharma,Class 2C,M,18,999.9,54.33
4675,Arun Reddy,Class 9A,M,5,147.9,13.76
4676,Geeta Menon,Class 4A,F,14,153.5,96.66
4677,Prakash Reddy,Class 12C,M,17,181.8,82.57
4678,David Kumar,Class 5C,M,15,156.1,82.68
4679,Vijay Rao,Class 12C,M,18,124.8,29.62
4680,Tanya Pandey,Class 1A,M,7,,38.1
4681,Ravi Pillai,Class 6C,F,15,180.7,39.1
4682,Asha Khan,Class 9C,F,14,167.2,93.7
4683,Fatima Bajaj,Class 2A,F,9,178.5,57.23
4684,Chen Khan,Class 5C,M,9,151.7,60.37
4685,Sneha Sharma,Class 8B,F,11,172.5,55.08
4686,Rohan Joshi,Class 5A,F,17,126.3,93.94
4687,Rohan Chopra,Class 7A,M,11,,1.66
4688,Divya Reddy,Class 11A,M,10,162.8,95.44
4689,David Pillai,Class 9B,F,15,189.1,52.59
4690,Asha Gupta,Class 12A,F,6,101.7,24.54
4691,Kiran Menon,Class 4A,F,10,173.3,82.92
4692,Asha Verma,Class 11B,F,6,199.6,70.66
4693,Kavya Pandey,Class 6B,F,17,abc,43.08
4694,Tanya Verma,Class 12B,M,8,104.2,92.93
4695,Chen Joshi,Class 4A,F,7,102.3,58.9
4696,James Iyer,Class 11A,F,13,160.5,46.82
4697,Divya Khan,Class 4B,F,5,125.7,51.4
4698,Sarah Pillai,Class 2C,M,15,139.7,36.97
4699,Sanjay Nair,Class 7C,M,7,181,87.99
4700,Suresh Iyer,Class 9C,M,18,106.9,41.65
4701,Pooja Reddy,Class 1A,M,11,175.3,10.42
4702,Kiran Smith,,Other,6,150.2,
4703,James Chopra,Class 11B,F,7,124.3,7
4704,Fatima Singh,Class 7C,F,9,129.3,0.98
4705,Arjun Kumar,Class 10A,F,5,184.1,51.74
4706,Tanya Reddy,Class 4A,M,14,163,15.46
4707,Sanjay Kumar,Class 4B,F,11,191.7,35.19
4708,Rahul Menon,Class 10C,F,8,140.7,23.34
4709,Sanjay Das,Class 12A,F,7,158.1,79.81
4710,Sunita Pandey,Class 3C,M,18,173,95.21
4711,Fatima Rao,Class 6C,M,18,148.7,7.97
4712,Ravi Joshi,Class 4A,M,abc,108,49.13
4713,David Khan,Class 1B,F,12,133.7,17.71
4714,Sanjay Iyer,Class 5B,F,17,187.9,2.21
4715,Divya Rao,Class 5B,M,10,129.6,67.19
4716,Arun Joshi,Class 7B,M,17,158.4,54.81
4717,Divya Pillai,Class 1A,F,15,100.2,9.9
4718,David Joshi,Class 1B,M,10,154.5,90.77
4719,David Patel,Class 12A,F,12,105.8,99.18
4720,Sneha Smith,Class 6A,M,17,146,19.6
4721,Divya Menon,Class 2A,M,14,143.3,17.72
4722,Kavya Chopra,Class 12B,M,12,199.2,6.18
4723,Fatima Sinha,Class 12A,M,11,199.6,29.29
4724,Ankit Menon,Class 11C,F,10,143.8,14.45
4725,N/A,Class 12A,M,8,192.1,7.6
4726,Ankit Das,Class 4B,F,9,172.8,22.45
4727,Sanjay Pandey,Class 1B,M,9,139.8,11.11
4728,Meera Menon,Class 12B,F,17,181.2,25.9
4729,Geeta Nair,Class 6A,F,16,167.5,56.72
4730,Arun Singh,Class 2B,M,9,104.7,67.27
4731,James Pillai,Class 9B,F,13,121.6,8.09
4732,Prakash Mishra,Class 4A,F,7,121.5,82.17
4733,Sarah Singh,Class 4A,F,18,163.2,
4734,Ravi Chopra,Class 1B,F,18,193.1,62.38
4735,Mohammed Mishra,Class 12C,M,9,144.8,65.27
4736,Sarah Kumar,Class 7C,M,12,144.8,94.87
4737,Neha Singh,Class 8A,F,6,195.2,89.4
4738,Prakash Das,Class 1A,M,16,138.2,11.15
4739,Ankit Iyer,Class 1C,F,17,135.7,62.01
4740,Mohammed Das,Class 5A,F,5,136.4,91.03
4741,,Class 7B,M,11,181.3,66.34
4742,Asha Khan,Class 7A,F,9,195,67.97
4743,Fatima Bajaj,Class 3A,M,11,112.2,73.55
4744,Fatima Menon,Class 2C,F,11,116.3,82.09
4745,Ankit Mishra,Class 5B,F,12,169.3,55.3
4746,Kiran Pandey,Class 1A,F,13,116.8,31.05
4747,Lakshmi Bajaj,Class 6A,M,6,198.6,5.21
4748,Meera Mishra,Class 7B,M,,195.6,19.34
4749,Ankit Joshi,Class 12A,M,13,128.6,0.12
4750,TBD,Class 2A,M,15,133,8.26
4751,Tanya Bajaj,Class 9B,M,abc,180.7,58.29
4752,Suresh Rao,Class 6B,F,5,189.1,50.19
4753,David Smith,Class 12B,F,17,114.6,62.23
4754,Rohan Reddy,Class 3A,f,8,195.8,55.09
4755,Priya Pillai,Class 1B,M,11,175.6,92.16
4756,Meera Patel,Class 11C,M,9,178.8,45.08
