student_id,student_name,student_class,student_gender,student_age,student_height,student_score
4163,DAVID RAO,Class 7A,M,14,132.2,34.05
4164,KAVYA PATEL,Class 10B,F,14,105.6,58.96
4165,SNEHA KUMAR,Class 1B,F,7,177.9,54.22
4166,NEHA TIWARI,Class 10B,M,11,128.2,90.7
4167,MOHAMMED REDDY,Class 1A,F,8,101.6,101.0
4168,FATIMA DAS,Class 11B,M,11,183.6,9.13
4169,VIJAY SHUKLA,Class 1B,F,11,102.2,16.0
4170,CHEN MENON,Class 1A,M,9,172.1,32.69
4171,RAHUL DAS,Class 6C,F,11,999.9,53.82
4171,RAHUL DAS,Class 6C,F,11,999.9,53.82
4172,MOHAMMED MENON,Class 2A,M,10,185.2,34.72
4173,PRAKASH VERMA,Class 2B,M,8,150.8,9.68
4174,DIVYA TIWARI,Class 3C,F,16,125.7,58.65
4175,ASHA JOSHI,,F,5,133.0,63.1
4176,  PRIYA NAIR  ,Class 10B,F,8,160.5,95.6
4177,RAHUL SINHA,Class 2B,F,,115.6,4.84
4178,LAKSHMI SINHA,Class 4A,M,10,109.1,61.21
4179,MOHAMMED REDDY,Class 12C,UNKNOWN,7,175.2,53.88
4180,Rahul Iyer,,M,17,187.9,83.45
4181,NEHA KUMAR,Class 2B,M,13,195.8,14.99
4182,Sanjay Sinha,Class 9A,M,5,147.1,27.87
4183,MOHAMMED MISHRA,Class 2C,F,14,144.6,32.2
4184,KIRAN TIWARI,Class 5A,M,,191.5,65.57
4185,MEERA VERMA,Class 6C,M,8,177.1,40.28
4186,DIVYA PILLAI,Class 10B,F,17,157.9,90.83
4187,ASHA SHARMA,Class 2A,F,9,180.9,89.48
4188,SARAH NAIR,Class 5C,F,7,183.0,39.79
4189,CHEN KHAN,Class 5C,F,10,149.6,8.51
4190,VIJAY RAO,Class 7C,F,7,135.4,33.27
4191,  ASHA SHARMA  ,Class 12C,F,16,159.8,92.17
4192,MOHAMMED IYER,Class 11C,F,10,196.7,96.38
4193,JAMES DUBEY,Class 12C,M,10,195.7,55.1
4194,ASHA PILLAI,Class 12A,M,9,179.5,
4195,CHEN KUMAR,,M,11,151.4,93.04
4196,DAVID SHUKLA,Class 7C,F,10,174.8,46.8
4197,PRIYA SMITH,Class 10B,F,5,194.5,47.41
4198,CHEN PATEL,Class 2C,F,13,122.3,20.02
4199,NEHA SINHA,Class 6C,F,8,100.5,29.42
4200,MOHAMMED PANDEY,Class 2B,M,13,150.3,35.03
4201,MOHAMMED TIWARI,Class 4B,M,14,170.1,70.12
4202,DIVYA SHARMA,,M,7,154.7,24.73
4203,NEHA SHARMA,Class 12C,M,7,129.4,80.83
4204,MOHAMMED JOSHI,Class 11B,F,6,,1.79
4205,DAVID SMITH,Class 11A,M,,190.7,43.23
4206,RAHUL PATEL,Class 4C,F,14,104.1,81.26
4207,RAHUL DUBEY,Class 12C,M,15,154.5,19.1
4208,LAKSHMI DAS,Class 6A,M,,100.3,88.96
4209,LAKSHMI SHARMA,Class 1B,M,16,140.2,55.21
4210,SANJAY DAS,Class 12B,M,18,104.1,68.35
4212,RAVI CHOPRA,Class 6C,M,12,117.3,86.27
4213,PRAKASH MENON,Class 5B,M,15,161.8,49.13
4214,KAVYA JOSHI,Class 3C,UNKNOWN,11,190.1,57.42
4215,NONE,Class 11A,F,12,153.8,41.73
4216,MEERA KHAN,Class 5A,F,7,136.8,13.32
4217,ARUN RAO,Class 8B,F,13,174.4,20.91
4218,PRAKASH DUBEY,Class 8C,F,17,106.8,45.22
4219,GEETA NAIR,Class 3B,M,8,155.2,80.03
4220,PRAKASH SHARMA,,F,6,196.5,46.64
4221,POOJA KUMAR,Class 3A,F,10,196.3,16.97
4222,RAHUL CHOPRA,Class 6A,F,6,161.2,6.22
4223,DAVID NAIR,,UNKNOWN,5,126.0,49.72
4224,SURESH DAS,Class 2A,F,14,112.8,37.76
4225,SARAH JOSHI,Class 6C,M,13,170.2,10.86
4226,LAKSHMI REDDY,Class 6B,M,15,184.3,1.4
4227,DAVID SINGH,Class 2C,M,10,136.2,67.05
4228,,Class 5A,M,5,166.6,76.82
4229,ROHAN SHARMA,Class 4B,M,6,111.3,68.82
4230,PRAKASH KUMAR,Class 4A,F,6,181.1,66.09
4231,ARJUN SINGH,Class 9B,M,17,128.8,11.0
4232,KAVYA VERMA,Class 7A,M,7,107.7,75.63
4233,SUNITA DUBEY,Class 11B,F,14,135.1,85.23
4234,FATIMA NAIR,Class 4A,M,17,116.1,58.52
4235,DAVID VERMA,Class 12C,F,14,138.3,42.57
4236,  LAKSHMI SMITH  ,Class 10A,Male,7,109.1,56.11
4237,ARUN VERMA,Class 9C,F,,152.0,64.55
4238,SNEHA MISHRA,Class 2B,M,6,182.8,66.75
4239,NEHA KHAN,Class 9A,F,11,177.7,13.17
68,SURESH SINHA,Class 12B,M,8,125.9,75.44
4241,DAVID KUMAR,Class 12C,M,14,146.6,12.77
4242,TANYA SMITH,Class 3A,M,10,183.1,65.61
4243,CHEN DAS,Class 7A,F,12,117.9,39.49
4244,ANKIT KUMAR,Class 2A,F,,170.1,23.4
4245,MEERA IYER,Class 5A,M,16,133.8,33.95
4246,KAVYA KUMAR,Class 2A,M,11,135.0,61.26
4247,TANYA SINGH,Class 10A,F,10,174.0,99.63
4248,RAHUL CHOPRA,Class 5A,M,15,152.2,71.27
4249,SURESH DAS,Class 7A,M,7,184.5,86.52
4250,ARUN MENON,Class 2C,M,6,163.4,48.18
4251,POOJA TIWARI,Class 12A,F,6,170.8,31.99
4252,LAKSHMI SMITH,Class 10C,F,11,153.9,54.74
4253,POOJA CHOPRA,Class 10B,UNKNOWN,12,103.6,66.28
4254,DIVYA IYER,Class 11B,M,11,105.7,6.24
4255,DIVYA CHOPRA,Class 12B,M,10,166.6,50.36
4256,DIVYA SINHA,Class 8A,M,12,100.4,82.83
4257,CHEN JOSHI,Class 4A,F,6,124.3,85.36
4258,DAVID PATEL,Class 4C,F,,160.0,35.41
4259,KIRAN CHOPRA,Class 4C,M,6,185.8,66.63
4260,MOHAMMED KUMAR,Class 1A,F,18,137.3,89.62
4261,CHEN CHOPRA,Class 12B,F,15,116.9,53.05
4262,MOHAMMED RAO,Class 2A,M,14,130.0,96.58
4263,MEERA MENON,Class 6C,F,5,147.3,14.27
4264,SURESH SINGH,Class 4B,F,5,141.3,53.14
4265,CHEN RAO,Class 9B,M,14,157.9,46.49
4266,MOHAMMED BAJAJ,Class 9B,F,7,130.7,92.97
4267,KAVYA KUMAR,Class 2C,M,,121.2,41.24
4268,KIRAN PILLAI,Class 12A,F,17,150.7,71.82
4269,SURESH SINHA,Class 7A,M,16,171.1,
4270,NEHA KHAN,Class 8A,F,10,190.7,53.79
4271,KAVYA KUMAR,Class 11C,F,6,141.1,54.84
4272,David Pillai,Class 10C,F,15,123.6,66.58
4273,SUNITA DAS,Class 4A,F,13,167.2,59.64
4274,GEETA SHUKLA,Class 12C,M,6,191.5,32.61
4275,DIVYA RAO,Class 3A,M,8,179.4,84.7
4276,NA,Class 10A,F,9,--,36.98
4277,ARJUN SMITH,Class 1B,M,10,116.3,93.15
4278,GEETA SHUKLA,Class 4C,M,5,169.8,40.64
4279,SURESH SINHA,Class 7B,M,17,140.7,82.85
4280,ASHA SHUKLA,Class 1C,M,18,131.2,65.95
4281,VIJAY MENON,Class 2B,f,13,tall,27.38
4282,ANKIT KUMAR,Class 12A,F,9,175.9,2.94
4283,PRIYA DAS,Class 5A,F,18,115.1,88.75
4284,CHEN SMITH,Class 7A,F,6,107.4,35.34
4285,ARUN SINGH,Class 3B,F,,122.0,59.92
4286,SARAH MISHRA,Class 1A,F,6,175.0,56.04
4287,ROHAN MISHRA,Class 9B,F,10,?,34.14
4288,SUNITA REDDY,Class 2A,M,18,131.1,pass
4289,ROHAN NAIR,Class 4A,M,,123.5,101.0
4290,DIVYA PATEL,Class 12B,F,8,199.7,58.64
4291,ARJUN KUMAR,Class 7A,F,18,188.2,2.94
4292,NIKHIL BAJAJ,Class 10A,F,13,--,87.05
4293,SNEHA BAJAJ,Class 8C,F,12,115.5,11.62
4294,POOJA RAO,Class 8A,M,5,163.0,11.0
4295,CHEN SHUKLA,Class 3C,F,10,157.1,62.9
4296,LAKSHMI SINGH,Class 2B,F,9,113.8,6.58
4297,RAHUL GUPTA,Class 1C,F,16,122.2,93.81
4298,David Kumar,Class 10B,F,14,168.4,66.58
4298,David Kumar,Class 10B,F,14,168.4,66.58
4299,MEERA KHAN,Class 2C,F,9,166.7,7.91
4300,SURESH NAIR,Class 2A,M,16,196.2,1.48
4301,SNEHA VERMA,Class 3B,M,14,122.8,63.88
4302,  PRAKASH SMITH  ,Class 11A,F,14,162.3,4.74
4303,SANJAY KUMAR,Class 6C,F,10,111.2,55.6
4304,NIKHIL DUBEY,Class 8B,M,17,144.7,83.14
4305,KIRAN KHAN,Class 5B,F,11,163.8,20.75
4306,ROHAN VERMA,Class 3A,M,11,?,42.75
4307,GEETA KUMAR,Class 4B,M,10,127.2,64.6
4308,NEHA MENON,Class 8C,F,16,150.2,A+
4309,SNEHA DUBEY,Class 6B,F,6,146.3,10.32
4310,KIRAN DAS,Class 8A,M,10,116.0,76.81
4311,,Class 2C,M,11,171.7,5.77
4312,VIJAY GUPTA,,F,14,190.0,5.98
4313,NEHA JOSHI,Class 12B,M,11,183.5,76.35
4314,SUNITA MENON,Class 6C,F,10,187.9,abc
4315,DAVID NAIR,Class 2B,F,6,151.6,2.26
4316,NIKHIL GUPTA,Class 7B,M,6,176.2,19.26
4317,LAKSHMI CHOPRA,Class 8A,M,13,102.6,24.87
4318,SNEHA PILLAI,Class 3A,M,12,158.7,43.04
4319,POOJA REDDY,Class 12C,F,8,131.4,4.78
4320,POOJA MENON,Class 11C,F,7,161.1,19.84
4321,ROHAN NAIR,Class 6C,M,5,185.6,18.24
4322,SARAH PANDEY,Class 6A,F,,169.6,83.89
4323,ROHAN CHOPRA,Class 10B,F,10,134.2,85.64
4324,NEHA RAO,Class 9B,F,,185.1,16.84
4325,RAVI JOSHI,Class 9C,M,17,197.4,59.19
4326,DIVYA KUMAR,Class 11B,F,11,181.4,62.89
4327,ASHA SHARMA,Class 4A,M,14,102.5,94.85
4328,MOHAMMED SINHA,Class 4C,M,18,0,49.39
4329,NEHA DUBEY,Class 6B,F,14,191.3,16.8
4330,MEERA VERMA,Class 1B,F,8,182.8,23.4
4331,DAVID KHAN,,M,6,119.4,46.95
4332,ROHAN SINHA,Class 4A,F,13,112.1,16.16
4333,GEETA VERMA,Class 6C,M,14,185.2,0.98
4334,PRAKASH SHUKLA,Class 3B,M,15,190.5,34.29
4335,,Class 12B,M,12,106.6,82.26
4336,SARAH VERMA,Class 8A,M,6,169.7,66.83
4337,JAMES KHAN,Class 11C,F,11,186.1,26.55
4338,DIVYA IYER,Class 2C,F,7,124.3,84.49
4339,SUNITA SHARMA,Class 6C,F,12,173.5,
4340,NIKHIL SINHA,Class 10A,M,5,115.3,68.49
4341,PRIYA SHUKLA,Class 10B,UNKNOWN,14,149.5,41.73
4342,SARAH NAIR,Class 2A,F,5,120.8,15.48
4343,VIJAY BAJAJ,Class 1A,M,12,--,90.13
4344,FATIMA SINHA,Class 12A,F,14,149.0,6.74
4344,FATIMA SINHA,Class 12A,F,14,149.0,6.74
4345,Asha Pillai,Class 12B,M,6,196.5,41.09
4346,ARJUN RAO,Class 3C,M,15,157.4,
4347,MOHAMMED KUMAR,Class 4B,F,5,123.6,68.66
4348,ASHA REDDY,Class 6B,F,9,185.2,54.97
4349,DIVYA KUMAR,Class 5C,M,16,134.2,88.17
4350,DAVID PATEL,Class 12B,F,9,177.6,47.61
4351,MEERA PANDEY,Class 3A,F,15,115.0,abc
4352,DAVID BAJAJ,Class 7A,M,17,145.8,11.86
4353,MEERA SHUKLA,Class 10A,F,18,160.9,25.74
4354,SNEHA MISHRA,Class 10C,M,18,109.1,42.15
4355,NEHA SMITH,Class 11B,M,12,187.9,73.34
4356,ANKIT TIWARI,Class 1B,M,17,187.3,10.5
4357,PRIYA NAIR,Class 2A,F,6,156.5,A+
4358,RAHUL REDDY,Class 3A,F,7,101.9,63.04
4359,CHEN KUMAR,Class 5C,Other,10,112.9,80.85
4360,KIRAN BAJAJ,Class 9A,F,14,150.6,43.01
4361,SURESH KHAN,Class 5A,M,5,189.2,22.82
4362,PRAKASH VERMA,Class 5B,F,17,,66.83
4363,MEERA SHUKLA,Class 12A,F,6,140.4,4.16
4364,POOJA TIWARI,Class 4C,F,16,168.8,50.24
4365,,Class 8C,F,14,115.5,68.37
4366,ANKIT PATEL,Class 8C,F,8,169.4,43.25
4367,  DIVYA MENON  ,Class 1B,M,8,158.3,41.59
4368,JAMES KUMAR,Class 10C,F,5,158.3,40.53
4369,Kiran Iyer,,F,13,146.3,47.29
4370,POOJA KHAN,Class 7A,F,12,149.6,82.11
4371,RAHUL SHARMA,Class 5C,M,10,122.6,70.85
4372,SNEHA MENON,Class 1A,F,,197.1,86.25
4373,NIKHIL KHAN,Class 12B,M,16,140.9,78.52
4374,SARAH REDDY,Class 3B,M,9,174.2,15.08
4375,,Class 11B,F,11,185.2,73.33
4376,SUNITA DUBEY,Class 5B,M,5,106.7,95.13
4377,Mohammed Smith,Class 2C,F,18,178.8,13.8
4378,ARJUN REDDY,Class 2C,M,17,111.3,12.58
4379,GEETA TIWARI,Class 7A,M,11,120.1,66.06
4380,NIKHIL TIWARI,Class 9A,F,5,112.5,16.35
4381,RAVI JOSHI,Class 8B,F,13,105.0,77.94
4382,TANYA PATEL,Class 12B,M,5,112.3,69.59
4383,RAVI KUMAR,Class 7B,F,15,102.9,30.92
4384,KAVYA REDDY,Class 3B,UNKNOWN,14,176.0,73.28
4385,LAKSHMI SHUKLA,Class 11A,F,5,134.2,77.57
4386,SARAH SHARMA,Class 11A,F,14,122.2,45.29
4387,CHEN IYER,Class 7B,M,11,105.8,23.45
4388,MOHAMMED PILLAI,,M,11,101.8,5.49
4389,ARJUN MISHRA,Class 2A,F,18,133.0,50.02
4390,ANKIT VERMA,Class 4A,F,12,175.0,83.42
4391,NEHA DAS,Class 2B,M,9,134.6,30.14
4392,POOJA CHOPRA,Class 3A,M,14,103.7,36.83
4393,KAVYA PILLAI,Class 12B,M,17,185.5,18.45
4394,SNEHA REDDY,Class 2C,M,12,163.9,40.82
4395,,Class 1C,F,17,117.5,
4396,ANKIT VERMA,Class 8A,M,15,180.5,84.51
4397,GEETA SINGH,Class 3C,M,5,100.2,999.0
4398,NEHA SINGH,Class 10C,X,10,101.3,92.48
4399,LAKSHMI SINGH,Class 4B,M,15,127.2,9.32
4400,NEHA TIWARI,Class 9A,F,10,172.7,24.96
4401,KIRAN JOSHI,Class 7A,UNKNOWN,5,194.5,11.45
4402,DIVYA SHARMA,Class 2A,F,7,134.3,999.0
4403,SARAH KHAN,Class 9B,F,,108.5,51.64
4404,SUNITA SMITH,Class 8C,M,10,108.2,40.06
4405,SARAH NAIR,Class 5A,F,9,104.7,59.8
4406,DAVID GUPTA,Class 2C,M,6,133.5,16.56
4407,SARAH DAS,Class 10A,F,,165.4,32.72
4408,PRIYA BAJAJ,Class 4A,Female,7,177.4,60.03
4409,JAMES MENON,Class 7C,M,12,135.5,37.55
4410,ASHA MENON,Class 12B,M,5,130.2,27.34
4411,CHEN SMITH,Class 8C,F,7,132.6,67.39
4412,SURESH SINHA,Class 1B,F,12,127.0,71.4
4413,RAVI DUBEY,Class 7A,F,14,191.4,41.15
4414,ASHA MISHRA,Class 6B,M,16,102.9,67.43
4415,KAVYA RAO,Class 3C,M,12,999.9,97.1
4416,ASHA KHAN,Class 10A,M,14,192.8,28.73
4417,GEETA SINHA,Class 8B,F,17,149.8,--
4418,ROHAN CHOPRA,,M,6,147.1,18.18
4419,MEERA NAIR,Class 9B,F,10,135.8,31.23
4420,RAHUL PILLAI,Class 10B,F,9,186.6,73.32
4421,DIVYA SMITH,Class 12B,Other,16,167.9,38.67
4422,ASHA DAS,Class 8A,M,18,175.3,71.71
4423,SARAH SMITH,Class 2A,F,5,173.0,91.72
4424,DAVID RAO,Class 12A,M,17,117.9,24.51
4425,PRAKASH NAIR,Class 12B,F,17,114.4,82.76
4426,JAMES TIWARI,Class 5B,M,13,180.7,71.86
4427,ANKIT JOSHI,Class 6A,F,7,143.0,45.37
4428,VIJAY REDDY,Class 12C,M,5,171.9,13.56
4429,TANYA SMITH,Class 2A,M,18,118.9,65.95
1,SURESH SINGH,Class 10C,M,14,126.4,49.4
4431,PRIYA SINHA,Class 10C,N/A,6,171.3,17.57
4432,TANYA SHARMA,Class 3B,M,9,128.0,91.28
4433,PRAKASH DUBEY,Class 12C,F,6,199.0,26.27
4434,ARUN RAO,Class 1A,M,18,128.9,91.83
4435,NEHA JOSHI,Class 6B,UNKNOWN,13,120.4,27.81
4436,SANJAY DAS,Class 10C,F,8,172.3,36.01
4437,JAMES PATEL,Class 12A,F,18,139.2,101.0
4438,,Class 5B,M,7,170.9,28.21
4439,FATIMA CHOPRA,Class 11A,M,5,105.0,42.64
4440,JAMES DAS,Class 11A,F,10,121.4,8.64
4441,TEST,Class 12A,F,5,146.0,78.18
4442,CHEN JOSHI,Class 12C,M,18,197.4,83.75
4443,POOJA SMITH,Class 4C,M,13,114.4,82.95
4444,POOJA MENON,Class 2B,F,17,154.8,68.1
4445,SANJAY KHAN,Class 11A,F,7,115.4,64.67
4446,TANYA BAJAJ,Class 3C,M,7,122.1,55.88
4447,ARJUN MISHRA,Class 11C,M,15,115.0,42.44
4448,PRIYA SINGH,Class 3B,F,14,110.3,86.59
4449,MEERA REDDY,Class 11A,M,15,132.5,1.8
4450,NIKHIL DUBEY,Class 2B,F,17,179.1,28.29
4451,DIVYA PANDEY,Class 11C,M,16,160.6,19.86
4452,POOJA DAS,Class 10A,M,6,124.3,67.45
4453,KAVYA REDDY,Class 7A,f,6,169.4,92.79
4454,RAVI KUMAR,Class 4C,M,8,146.5,36.77
4456,ROHAN SHARMA,Class 2C,M,16,137.8,63.6
4457,LAKSHMI KHAN,Class 7A,M,6,165.4,86.92
4458,CHEN DUBEY,Class 9C,F,12,169.1,50.61
4459,LAKSHMI JOSHI,Class 9B,M,13,190.4,12.91
4460,MOHAMMED KUMAR,Class 7B,M,13,176.6,76.4
4461,FATIMA VERMA,Class 10C,M,17,121.5,95.82
4462,SUNITA CHOPRA,Class 3B,F,14,184.9,55.0
4463,SURESH RAO,Class 8C,M,14,195.3,60.28
4465,ROHAN RAO,Class 1B,M,18,197.5,77.88
4466,JAMES MISHRA,Class 10A,M,16,146.0,29.85
4467,Nikhil Singh,Class 12C,F,,107.6,101.0
4468,MEERA SINGH,Class 4A,F,13,--,6.63
4469,SURESH SHARMA,Class 8B,1,8,191.5,49.72
4470,Suresh Menon,Class 5A,M,7,129.8,19.4
4471,SNEHA BAJAJ,Class 2B,M,12,154.4,12.6
4473,VIJAY VERMA,Class 7B,F,18,190.1,29.66
4474,James Pillai,Class 4A,F,7,104.7,16.96
89,MOHAMMED MENON,Class 9A,Male,5,125.1,57.51
4476,GEETA SHUKLA,Class 11C,M,12,164.4,81.71
4477,DIVYA SHUKLA,Class 2A,F,5,N/A,58.14
4478,SNEHA SINGH,Class 10B,M,18,196.8,42.71
4479,RAHUL PILLAI,Class 2B,F,8,106.2,99.23
4480,ROHAN PANDEY,Class 10A,M,14,140.5,45.47
4481,SARAH SHUKLA,Class 3C,F,18,105.2,80.82
4482,GEETA DAS,Class 12C,F,5,145.3,19.58
4483,MOHAMMED RAO,Class 10A,M,14,178.9,98.73
4484,SUNITA PATEL,Class 12B,F,11,163.4,60.28
4485,ARJUN BAJAJ,Class 9B,M,9,116.6,4.28
4486,KAVYA DAS,Class 7B,F,6,143.3,26.93
4487,KAVYA SMITH,Class 3C,F,16,132.3,16.14
4488,MEERA PANDEY,Class 10C,F,7,142.6,67.25
4489,CHEN IYER,Class 11B,M,,191.9,26.17
4490,DAVID NAIR,Class 12B,M,10,157.3,
4491,RAVI IYER,Class 1A,F,13,142.9,12.12
4492,FATIMA PILLAI,Class 2A,F,8,161.1,23.91
4493,ARUN GUPTA,Class 11B,M,,155.0,62.24
4494,ANKIT MISHRA,Class 8B,M,18,130.0,81.42
4495,SARAH TIWARI,Class 2A,M,7,112.4,23.03
4496,DIVYA PATEL,Class 4C,F,14,126.2,76.5
4497,,Class 7B,M,10,tall,96.63
4498,ARUN KUMAR,Class 5A,UNKNOWN,16,127.9,63.15
4499,LAKSHMI VERMA,Class 9B,M,11,198.0,8.3
4500,MOHAMMED GUPTA,Class 5C,M,13,140.1,62.11
4501,RAHUL NAIR,Class 9B,F,8,198.0,56.51
4502,PRAKASH DAS,Class 11B,M,12,191.2,53.37
4503,RAHUL PATEL,Class 9C,F,17,189.9,11.19
4504,SUNITA SINGH,Class 12C,M,5,130.1,80.77
4505,RAHUL VERMA,Class 1A,F,18,172.3,83.44
4506,ARJUN DAS,Class 1C,F,10,176.3,62.74
4507,SURESH MISHRA,Class 6A,M,6,118.1,55.45
4508,LAKSHMI IYER,Class 10A,M,12,184.5,31.4
4509,ANKIT SMITH,Class 9C,M,6,180.3,28.06
4510,MEERA PATEL,Class 9A,F,15,133.2,28.41
4511,,Class 3A,F,,199.6,36.2
4512,LAKSHMI SHUKLA,Class 11C,F,6,122.0,69.22
4513,,,F,5,156.5,60.0
4514,GEETA DUBEY,Class 10B,F,5,150.8,101.0
4515,KIRAN IYER,Class 4A,F,16,105.7,36.07
4516,CHEN SMITH,Class 8B,M,17,103.0,80.8
4517,James Patel,Class 10B,M,5,143.3,6.6
4518,SARAH KHAN,Class 5C,F,,179.2,40.57
4519,SNEHA TIWARI,Class 4B,F,8,117.6,40.95
4520,LAKSHMI BAJAJ,Class 3C,M,11,133.1,64.46
4521,ASHA DAS,Class 12B,M,14,114.7,67.65
4522,ARJUN GUPTA,Class 8C,M,8,149.2,23.69
4523,JAMES CHOPRA,Class 4C,F,15,104.6,59.8
4524,KIRAN SHUKLA,Class 1B,F,17,147.7,77.46
4525,VIJAY DAS,Class 12A,F,16,137.0,1.02
4526,PRAKASH MISHRA,Class 8C,M,12,131.6,58.45
4527,GEETA PILLAI,Class 1B,F,11,187.4,85.18
4528,GEETA RAO,Class 2C,M,14,159.9,7.37
4529,ANKIT TIWARI,Class 10B,F,5,156.1,40.57
4530,GEETA BAJAJ,Class 9A,M,8,171.6,19.03
4531,JAMES SINGH,Class 7C,M,8,176.6,26.35
4532,KIRAN SINGH,Class 4C,F,10,183.4,12.47
4533,DIVYA CHOPRA,Class 5A,F,10,112.2,61.18
4534,Mohammed Sinha,Class 8A,M,6,141.6,44.81
4535,ARJUN SMITH,Class 2B,M,9,147.1,53.24
4536,SNEHA REDDY,Class 7A,F,6,175.1,18.63
4537,SANJAY JOSHI,Class 8C,M,5,174.1,34.44
4538,SANJAY PILLAI,Class 6B,M,11,165.4,56.96
4539,SUNITA IYER,Class 3C,F,16,189.9,28.02
4540,ROHAN CHOPRA,Class 11C,F,11,102.0,56.32
4541,RAVI REDDY,Class 8A,F,16,172.7,57.96
4542,RAHUL DAS,Class 9C,M,12,179.2,66.41
4543,VIJAY KHAN,Class 3A,UNKNOWN,10,,42.99
4544,GEETA TIWARI,Class 2A,F,10,118.0,17.25
4545,KIRAN DUBEY,Class 12B,M,8,199.3,71.94
4546,TANYA BAJAJ,Class 8C,M,8,132.8,89.38
4547,SNEHA BAJAJ,Class 6B,M,9,182.7,68.26
4548,CHEN DUBEY,Class 1C,F,15,114.7,25.7
4549,DAVID KHAN,Class 8B,F,8,156.2,96.53
4550,ARJUN SHUKLA,Class 2A,F,10,115.1,54.82
4551,SANJAY SINHA,Class 2A,M,12,188.6,97.25
4552,,Class 11C,F,14,181.9,52.26
4553,DIVYA SINHA,Class 5B,M,6,130.4,55.41
4554,DIVYA PATEL,Class 10A,M,16,172.9,19.21
4555,VIJAY BAJAJ,Class 11C,M,,178.3,52.04
4556,ROHAN KHAN,Class 1A,M,16,155.0,18.27
4557,ASHA MISHRA,Class 10A,F,18,123.9,29.38
4558,VIJAY KHAN,Class 10B,M,16,193.0,79.74
4559,PRIYA DAS,Class 5A,M,15,166.0,20.51
4560,PRAKASH TIWARI,Class 8A,M,5,161.4,43.24
4561,LAKSHMI GUPTA,Class 10C,F,17,137.5,73.81
4561,LAKSHMI GUPTA,Class 10C,F,17,137.5,73.81
4562,SARAH KHAN,Class 4B,F,10,176.1,79.83
4563,DIVYA TIWARI,Class 2C,F,6,105.0,67.97
9,VIJAY MISHRA,Class 9A,M,8,150.0,8.35
4565,SUNITA RAO,Class 1A,F,8,190.9,72.32
4566,PRIYA SHUKLA,Class 2A,F,10,188.5,43.7
4567,  JAMES REDDY  ,Class 3A,M,6,160.8,65.89
4568,TANYA JOSHI,Class 4C,M,8,192.5,86.25
4569,DAVID TIWARI,Class 6A,F,16,148.0,26.02
4570,DIVYA DAS,Class 8A,F,13,149.4,95.36
4571,JAMES VERMA,Class 7B,M,,106.5,48.75
4572,NEHA CHOPRA,Class 3A,F,9,158.5,50.25
4573,NIKHIL KUMAR,Class 10C,M,,140.5,91.47
4574,PRAKASH SHUKLA,Class 5A,F,6,120.1,26.07
4575,TANYA IYER,Class 11A,F,5,142.4,86.82
4576,DIVYA VERMA,Class 11B,Other,6,168.6,6.65
4577,SARAH PILLAI,Class 12A,M,10,168.8,22.18
4579,RAHUL GUPTA,Class 2A,F,18,170.0,73.5
4579,RAHUL GUPTA,Class 2A,F,18,170.0,73.5
4580,ARUN PANDEY,Class 7C,F,12,180.4,19.35
4581,ARJUN CHOPRA,Class 2A,M,5,134.3,9.11
4582,LAKSHMI DUBEY,Class 10C,M,14,194.1,5.88
4583,ANKIT CHOPRA,Class 11C,M,8,182.8,36.79
4584,ANKIT MISHRA,Class 3B,f,14,166.9,92.19
4585,GEETA BAJAJ,,F,16,125.4,80.25
4586,VIJAY MISHRA,Class 6B,M,14,tall,37.01
4587,RAVI SINGH,Class 5A,F,11,113.6,8.39
4588,JAMES SHUKLA,Class 3B,M,15,129.4,50.8
4589,Chen Dubey,Class 11A,M,15,187.8,99.51
4590,SARAH VERMA,Class 1A,F,12,,
4591,SNEHA SHUKLA,Class 1A,F,16,104.2,53.11
4592,SARAH BAJAJ,Class 2B,UNKNOWN,16,159.9,71.07
4593,FATIMA SMITH,Class 9B,F,16,118.1,58.65
4594,FATIMA SINGH,Class 6B,M,10,100.5,70.04
4595,SURESH PANDEY,Class 2B,F,8,139.2,83.14
4596,ARJUN PATEL,Class 9A,F,9,133.2,48.55
4597,,Class 1B,F,9,116.2,57.93
4598,VIJAY SHUKLA,Class 10A,M,6,138.9,26.79
4599,NIKHIL PATEL,Class 4B,M,10,135.5,88.09
4600,PRIYA TIWARI,Class 2B,F,13,-10,65.74
4601,MEERA REDDY,Class 11A,M,16,181.5,50.24
4602,SNEHA GUPTA,Class 6A,F,18,183.6,20.51
4603,ROHAN CHOPRA,Class 6C,F,7,172.2,37.38
4604,KIRAN JOSHI,Class 8A,F,11,122.1,76.67
4605,SARAH TIWARI,Class 2A,M,15,103.3,79.08
4606,KIRAN PATEL,Class 7A,F,14,106.9,65.67
4607,NEHA PILLAI,Class 2C,F,5,123.8,9.19
4608,James Joshi,Class 9A,M,7,179.4,24.94
4609,ANKIT MISHRA,Class 4C,M,9,101.6,77.98
4610,SNEHA KHAN,Class 1B,F,,103.2,57.88
4611,PRAKASH DAS,Class 5C,F,14,148.6,24.22
4612,PRAKASH SHUKLA,Class 7C,M,16,135.2,?
4613,SNEHA JOSHI,Class 12B,F,,187.6,28.6
4614,VIJAY PILLAI,Class 3C,M,12,137.9,41.47
4615,NIKHIL MENON,Class 10A,F,15,108.3,17.21
4616,DIVYA SINGH,Class 3C,M,15,196.6,34.41
