student_id,student_name,student_class,student_gender,student_age,student_height,student_score
4349,Divya Kumar,Class 5C,M,16,134.2,88.17
4350,David Patel,Class 12B,F,9,177.6,47.61
4351,Meera Pandey,Class 3A,F,15,115.0,abc
4352,David Bajaj,Class 7A,M,17,145.8,11.86
4353,Meera Shukla,Class 10A,F,18,160.9,25.74
4354,Sneha Mishra,Class 10C,M,18,109.1,42.15
4355,Neha Smith,Class 11B,M,12,187.9,73.34
4356,Ankit Tiwari,Class 1B,M,17,187.3,10.5
4357,Priya Nair,Class 2A,F,6,156.5,A+
4358,Rahul Reddy,Class 3A,F,7,101.9,63.04
4359,Chen Kumar,Class 5C,Other,10,112.9,80.85
4360,Kiran Bajaj,Class 9A,F,14,150.6,43.01
4361,Suresh Khan,Class 5A,M,5,189.2,22.82
4362,Prakash Verma,Class 5B,F,17,,66.83
4363,Meera Shukla,Class 12A,F,6,140.4,4.16
4364,Pooja Tiwari,Class 4C,F,16,168.8,50.24
4365,,Class 8C,F,14,115.5,68.37
4366,Ankit Patel,Class 8C,F,8,169.4,43.25
4367,  Divya Menon  ,Class 1B,M,8,158.3,41.59
4368,James Kumar,Class 10C,F,5,158.3,40.53
4369,Kiran Iyer,,F,13,146.3,47.29
4370,Pooja Khan,Class 7A,F,12,149.6,82.11
4371,Rahul Sharma,Class 5C,M,10,122.6,70.85
4372,Sneha Menon,Class 1A,F,N/A,197.1,86.25
4373,Nikhil Khan,Class 12B,M,16,140.9,78.52
4374,Sarah Reddy,Class 3B,M,9,174.2,15.08
4375,,Class 11B,F,11,185.2,73.33
4376,Sunita Dubey,Class 5B,M,5,106.7,95.13
4377,Mohammed Smith,Class 2C,F,18,178.8,13.8
4378,Arjun Reddy,Class 2C,M,17,111.3,12.58
4379,Geeta Tiwari,Class 7A,M,11,120.1,66.06
4380,Nikhil Tiwari,Class 9A,F,5,112.5,16.35
4381,Ravi Joshi,Class 8B,F,13,105.0,77.94
4382,Tanya Patel,Class 12B,M,5,112.3,69.59
4383,Ravi Kumar,Class 7B,F,15,102.9,30.92
4384,Kavya Reddy,Class 3B,,14,176.0,73.28
4385,Lakshmi Shukla,Class 11A,F,5,134.2,77.57
4386,Sarah Sharma,Class 11A,F,14,122.2,45.29
4387,Chen Iyer,Class 7B,M,11,105.8,23.45
4388,Mohammed Pillai,,M,11,101.8,5.49
4389,Arjun Mishra,Class 2A,F,18,133.0,50.02
4390,Ankit Verma,Class 4A,F,12,175.0,83.42
4391,Neha Das,Class 2B,M,9,134.6,30.14
4392,Pooja Chopra,Class 3A,M,14,103.7,36.83
4393,Kavya Pillai,Class 12B,M,17,185.5,18.45
4394,Sneha Reddy,Class 2C,M,12,163.9,40.82
4395,,Class 1C,F,17,117.5,
4396,Ankit Verma,Class 8A,M,15,180.5,84.51
4397,Geeta Singh,Class 3C,M,5,100.2,999
4398,Neha Singh,Class 10C,X,10,101.3,92.48
4399,Lakshmi Singh,Class 4B,M,15,127.2,9.32
4400,Neha Tiwari,Class 9A,F,10,172.7,24.96
4401,Kiran Joshi,Class 7A,,5,194.5,11.45
4402,Divya Sharma,Class 2A,F,7,134.3,999
4403,Sarah Khan,Class 9B,F,99,108.5,51.64
4404,Sunita Smith,Class 8C,M,10,108.2,40.06
4405,Sarah Nair,Class 5A,F,9,104.7,59.8
4406,David Gupta,Class 2C,M,6,133.5,16.56
4407,Sarah Das,Class 10A,F,0,165.4,32.72
4408,Priya Bajaj,Class 4A,Female,7,177.4,60.03
4409,James Menon,Class 7C,M,12,135.5,37.55
4410,Asha Menon,Class 12B,M,5,130.2,27.34
4411,Chen Smith,Class 8C,F,7,132.6,67.39
4412,Suresh Sinha,Class 1B,F,12,127.0,71.4
4413,Ravi Dubey,Class 7A,F,14,191.4,41.15
4414,Asha Mishra,Class 6B,M,16,102.9,67.43
4415,Kavya Rao,Class 3C,M,12,999.9,97.1
4416,Asha Khan,Class 10A,M,14,192.8,28.73
4417,Geeta Sinha,Class 8B,F,17,149.8,--
4418,Rohan Chopra,,M,6,147.1,18.18
4419,Meera Nair,Class 9B,F,10,135.8,31.23
4420,Rahul Pillai,Class 10B,F,9,186.6,73.32
4421,Divya Smith,Class 12B,Other,16,167.9,38.67
4422,Asha Das,Class 8A,M,18,175.3,71.71
4423,Sarah Smith,Class 2A,F,5,173.0,91.72
4424,David Rao,Class 12A,M,17,117.9,24.51
4425,Prakash Nair,Class 12B,F,17,114.4,82.76
4426,James Tiwari,Class 5B,M,13,180.7,71.86
4427,Ankit Joshi,Class 6A,F,7,143.0,45.37
4428,Vijay Reddy,Class 12C,M,5,171.9,13.56
4429,Tanya Smith,Class 2A,M,18,118.9,65.95
1,Suresh Singh,Class 10C,M,14,126.4,49.4
4431,Priya Sinha,Class 10C,N/A,6,171.3,17.57
4432,Tanya Sharma,Class 3B,M,9,128.0,91.28
4433,Prakash Dubey,Class 12C,F,6,199.0,26.27
4434,Arun Rao,Class 1A,M,18,128.9,91.83
4435,Neha Joshi,Class 6B,,13,120.4,27.81
4436,Sanjay Das,Class 10C,F,8,172.3,36.01
4437,James Patel,Class 12A,F,18,139.2,101
4438,,Class 5B,M,7,170.9,28.21
4439,Fatima Chopra,Class 11A,M,5,105.0,42.64
4440,James Das,Class 11A,F,10,121.4,8.64
4441,test,Class 12A,F,5,146.0,78.18
4442,Chen Joshi,Class 12C,M,18,197.4,83.75
4443,Pooja Smith,Class 4C,M,13,114.4,82.95
4444,Pooja Menon,Class 2B,F,17,154.8,68.1
4445,Sanjay Khan,  Class 11A  ,F,7,115.4,64.67
4446,Tanya Bajaj,Class 3C,M,7,122.1,55.88
4447,Arjun Mishra,Class 11C,M,15,115.0,42.44
4448,Priya Singh,Class 3B,F,14,110.3,86.59
4449,Meera Reddy,Class 11A,M,15,132.5,1.8
4450,Nikhil Dubey,Class 2B,F,17,179.1,28.29
4451,Divya Pandey,Class 11C,M,16,160.6,19.86
4452,Pooja Das,Class 10A,M,6,124.3,67.45
4453,Kavya Reddy,Class 7A,f,6,169.4,92.79
4454,Ravi Kumar,Class 4C,M,8,146.5,36.77
4455,Rahul Pandey,Class 1C,F,11,--,-5
4456,Rohan Sharma,Class 2C,M,16,137.8,63.6
4457,Lakshmi Khan,Class 7A,M,6,165.4,86.92
4458,Chen Dubey,Class 9C,F,12,169.1,50.61
4459,Lakshmi Joshi,Class 9B,M,13,190.4,12.91
4460,Mohammed Kumar,Class 7B,M,13,176.6,76.4
4461,Fatima Verma,Class 10C,M,17,121.5,95.82
4462,Sunita Chopra,Class 3B,F,14,184.9,55.0
4463,Suresh Rao,Class 8C,M,14,195.3,60.28
4464,Arjun Verma,Class 5B,Male,13,133.3,25.02
4465,Rohan Rao,Class 1B,M,18,197.5,77.88
4466,James Mishra,Class 10A,M,16,146.0,29.85
4467,Nikhil Singh,Class 12C,F,--,107.6,101
4468,Meera Singh,  Class 4A  ,F,13,--,6.63
4469,Suresh Sharma,Class 8B,1,8,191.5,49.72
4470,Suresh Menon,Class 5A,M,7,129.8,19.4
4471,Sneha Bajaj,Class 2B,M,12,154.4,12.6
4472,unknown,Class 4B,M,17,168.6,83.33
4473,Vijay Verma,Class 7B,F,18,190.1,29.66
4474,James Pillai,Class 4A,F,7,104.7,16.96
89,Mohammed Menon,Class 9A,Male,5,125.1,57.51
4476,Geeta Shukla,Class 11C,M,12,164.4,81.71
4477,Divya Shukla,Class 2A,F,5,N/A,58.14
4478,Sneha Singh,Class 10B,M,18,196.8,42.71
4479,Rahul Pillai,Class 2B,F,8,106.2,99.23
4480,Rohan Pandey,Class 10A,M,14,140.5,45.47
4481,Sarah Shukla,Class 3C,F,18,105.2,80.82
4482,Geeta Das,Class 12C,F,5,145.3,19.58
4483,Mohammed Rao,Class 10A,M,14,178.9,98.73
4484,Sunita Patel,Class 12B,F,11,163.4,60.28
4485,Arjun Bajaj,Class 9B,M,9,116.6,4.28
4486,Kavya Das,Class 7B,F,6,143.3,26.93
4487,Kavya Smith,Class 3C,F,16,132.3,16.14
4488,Meera Pandey,Class 10C,F,7,142.6,67.25
4489,Chen Iyer,Class 11B,M,0,191.9,26.17
4490,David Nair,Class 12B,M,10,157.3,
4491,Ravi Iyer,Class 1A,F,13,142.9,12.12
4492,Fatima Pillai,Class 2A,F,8,161.1,23.91
4493,Arun Gupta,Class 11B,M,?,155.0,62.24
4494,Ankit Mishra,Class 8B,M,18,130.0,81.42
4495,Sarah Tiwari,Class 2A,M,7,112.4,23.03
4496,Divya Patel,Class 4C,F,14,126.2,76.5
4497,,Class 7B,M,10,tall,96.63
4498,Arun Kumar,Class 5A,,16,127.9,63.15
4499,Lakshmi Verma,Class 9B,M,11,198.0,8.3
4500,Mohammed Gupta,Class 5C,M,13,140.1,62.11
4501,Rahul Nair,Class 9B,F,8,198.0,56.51
4502,Prakash Das,Class 11B,M,12,191.2,53.37
4503,Rahul Patel,Class 9C,F,17,189.9,11.19
4504,Sunita Singh,Class 12C,M,5,130.1,80.77
4505,Rahul Verma,Class 1A,F,18,172.3,83.44
4506,Arjun Das,Class 1C,F,10,176.3,62.74
4507,Suresh Mishra,Class 6A,M,6,118.1,55.45
4508,Lakshmi Iyer,Class 10A,M,12,184.5,31.4
4509,Ankit Smith,Class 9C,M,6,180.3,28.06
4510,Meera Patel,Class 9A,F,15,133.2,28.41
4511,,Class 3A,F,abc,199.6,36.2
4512,Lakshmi Shukla,Class 11C,F,6,122.0,69.22
4513,,,F,5,156.5,60.0
4514,Geeta Dubey,Class 10B,F,5,150.8,101
4515,Kiran Iyer,Class 4A,F,16,105.7,36.07
4516,Chen Smith,Class 8B,M,17,103.0,80.8
4517,James Patel,Class 10B,M,5,143.3,6.6
4518,Sarah Khan,  Class 5C  ,F,abc,179.2,40.57
4519,Sneha Tiwari,Class 4B,F,8,117.6,40.95
4520,Lakshmi Bajaj,Class 3C,M,11,133.1,64.46
4521,Asha Das,Class 12B,M,14,114.7,67.65
4522,Arjun Gupta,Class 8C,M,8,149.2,23.69
4523,James Chopra,Class 4C,F,15,104.6,59.8
4524,Kiran Shukla,Class 1B,F,17,147.7,77.46
4525,Vijay Das,Class 12A,F,16,137.0,1.02
4526,Prakash Mishra,Class 8C,M,12,131.6,58.45
4527,Geeta Pillai,Class 1B,F,11,187.4,85.18
4528,Geeta Rao,Class 2C,M,14,159.9,7.37
4529,Ankit Tiwari,Class 10B,F,5,156.1,40.57
4530,Geeta Bajaj,Class 9A,M,8,171.6,19.03
4531,James Singh,Class 7C,M,8,176.6,26.35
4532,Kiran Singh,Class 4C,F,10,183.4,12.47
4533,Divya Chopra,Class 5A,F,10,112.2,61.18
4534,Mohammed Sinha,Class 8A,M,6,141.6,44.81
4535,Arjun Smith,Class 2B,M,9,147.1,53.24
4536,Sneha Reddy,Class 7A,F,6,175.1,18.63
4537,Sanjay Joshi,Class 8C,M,5,174.1,34.44
4538,Sanjay Pillai,Class 6B,M,11,165.4,56.96
4539,Sunita Iyer,Class 3C,F,16,189.9,28.02
4540,Rohan Chopra,Class 11C,F,11,102.0,56.32
4541,Ravi Reddy,Class 8A,F,16,172.7,57.96
4542,Rahul Das,Class 9C,M,12,179.2,66.41
4543,Vijay Khan,Class 3A,,10,,42.99
4544,Geeta Tiwari,Class 2A,F,10,118.0,17.25
4545,Kiran Dubey,Class 12B,M,8,199.3,71.94
4546,Tanya Bajaj,Class 8C,M,8,132.8,89.38
4547,Sneha Bajaj,Class 6B,M,9,182.7,68.26
4548,Chen Dubey,Class 1C,F,15,114.7,25.7
4549,David Khan,Class 8B,F,8,156.2,96.53
4550,Arjun Shukla,Class 2A,F,10,115.1,54.82
4551,Sanjay Sinha,Class 2A,M,12,188.6,97.25
4552,,Class 11C,F,14,181.9,52.26
4553,Divya Sinha,Class 5B,M,6,130.4,55.41
4554,Divya Patel,Class 10A,M,16,172.9,19.21
4555,Vijay Bajaj,Class 11C,M,0,178.3,52.04
4556,Rohan Khan,Class 1A,M,16,155.0,18.27
4557,Asha Mishra,Class 10A,F,18,123.9,29.38
4558,Vijay Khan,Class 10B,M,16,193.0,79.74
4559,Priya Das,Class 5A,M,15,166.0,20.51
4560,Prakash Tiwari,Class 8A,M,5,161.4,43.24
4561,Lakshmi Gupta,Class 10C,F,17,137.5,73.81
4562,Sarah Khan,Class 4B,F,10,176.1,79.83
4563,Divya Tiwari,Class 2C,F,6,105.0,67.97
9,Vijay Mishra,Class 9A,M,8,150.0,8.35
4565,Sunita Rao,  Class 1A  ,F,8,190.9,72.32
4566,Priya Shukla,Class 2A,F,10,188.5,43.7
4567,  James Reddy  ,Class 3A,M,6,160.8,65.89
4568,Tanya Joshi,Class 4C,M,8,192.5,86.25
4569,David Tiwari,Class 6A,F,16,148.0,26.02
4570,Divya Das,Class 8A,F,13,149.4,95.36
4571,James Verma,Class 7B,M,,106.5,48.75
4572,Neha Chopra,Class 3A,F,9,158.5,50.25
4573,Nikhil Kumar,Class 10C,M,-1,140.5,91.47
4574,Prakash Shukla,Class 5A,F,6,120.1,26.07
4575,Tanya Iyer,Class 11A,F,5,142.4,86.82
4576,Divya Verma,Class 11B,Other,6,168.6,6.65
4577,Sarah Pillai,Class 12A,M,10,168.8,22.18
4578,Suresh Joshi,Class 3A,M,10,182.4,10.16
4579,Rahul Gupta,Class 2A,F,18,170.0,73.5
4580,Arun Pandey,Class 7C,F,12,180.4,19.35
4581,Arjun Chopra,Class 2A,M,5,134.3,9.11
4582,Lakshmi Dubey,Class 10C,M,14,194.1,5.88
4583,Ankit Chopra,Class 11C,M,8,182.8,36.79
4584,Ankit Mishra,Class 3B,f,14,166.9,92.19
4585,Geeta Bajaj,,F,16,125.4,80.25
4586,Vijay Mishra,Class 6B,M,14,tall,37.01
4587,Ravi Singh,Class 5A,F,11,113.6,8.39
4588,James Shukla,Class 3B,M,15,129.4,50.8
4589,Chen Dubey,Class 11A,M,15,187.8,99.51
4590,Sarah Verma,Class 1A,F,12,,
4591,Sneha Shukla,Class 1A,F,16,104.2,53.11
4592,Sarah Bajaj,Class 2B,,16,159.9,71.07
4593,Fatima Smith,Class 9B,F,16,118.1,58.65
4594,Fatima Singh,Class 6B,M,10,100.5,70.04
4595,Suresh Pandey,Class 2B,F,8,139.2,83.14
4596,Arjun Patel,Class 9A,F,9,133.2,48.55
4597,,Class 1B,F,9,116.2,57.93
4598,Vijay Shukla,Class 10A,M,6,138.9,26.79
4599,Nikhil Patel,Class 4B,M,10,135.5,88.09
4600,Priya Tiwari,Class 2B,F,13,-10,65.74
4601,Meera Reddy,Class 11A,M,16,181.5,50.24
4602,Sneha Gupta,Class 6A,F,18,183.6,20.51
4603,Rohan Chopra,Class 6C,F,7,172.2,37.38
4604,Kiran Joshi,Class 8A,F,11,122.1,76.67
4605,Sarah Tiwari,Class 2A,M,15,103.3,79.08
4606,Kiran Patel,Class 7A,F,14,106.9,65.67
4607,Neha Pillai,Class 2C,F,5,123.8,9.19
4608,James Joshi,Class 9A,M,7,179.4,24.94
4609,Ankit Mishra,Class 4C,M,9,101.6,77.98
4610,Sneha Khan,Class 1B,F,99,103.2,57.88
4611,Prakash Das,Class 5C,F,14,148.6,24.22
4612,Prakash Shukla,Class 7C,M,16,135.2,?
4613,Sneha Joshi,Class 12B,F,abc,187.6,28.6
4614,Vijay Pillai,Class 3C,M,12,137.9,41.47
4615,Nikhil Menon,Class 10A,F,15,108.3,17.21
4616,Divya Singh,Class 3C,M,15,196.6,34.41
4617,David Menon,Class 1B,F,17,-10,24.33
4618,Sneha Sharma,Class 2C,M,18,999.9,54.33
4619,Arun Reddy,Class 9A,M,5,147.9,13.76
4620,Geeta Menon,Class 4A,F,14,153.5,96.66
4621,Prakash Reddy,Class 12C,M,17,181.8,82.57
4622,David Kumar,  Class 5C  ,M,15,156.1,82.68
4623,Vijay Rao,Class 12C,M,18,124.8,29.62
4624,Tanya Pandey,Class 1A,M,7,,38.1
4625,Ravi Pillai,Class 6C,F,15,180.7,39.1
4626,Asha Khan,Class 9C,F,14,167.2,93.7
4627,Fatima Bajaj,  Class 2A  ,F,9,178.5,57.23
4628,Chen Khan,Class 5C,M,9,151.7,60.37
4629,Sneha Sharma,Class 8B,F,11,172.5,55.08
4630,Rohan Joshi,Class 5A,F,17,126.3,93.94
4631,Rohan Chopra,Class 7A,M,11,,1.66
4632,Divya Reddy,Class 11A,M,10,162.8,95.44
4633,David Pillai,Class 9B,F,15,189.1,52.59
4634,Asha Gupta,Class 12A,F,6,101.7,24.54
4635,Kiran Menon,Class 4A,F,10,173.3,82.92
4636,Asha Verma,Class 11B,F,6,199.6,70.66
4637,Kavya Pandey,Class 6B,F,17,abc,43.08
4638,Tanya Verma,  Class 12B  ,M,8,104.2,92.93
4639,Chen Joshi,Class 4A,F,7,102.3,58.9
4640,James Iyer,Class 11A,F,13,160.5,46.82
4641,Divya Khan,Class 4B,F,5,125.7,51.4
4642,Sarah Pillai,Class 2C,M,15,139.7,36.97
4643,Sanjay Nair,Class 7C,M,7,181.0,87.99
4644,Suresh Iyer,Class 9C,M,18,106.9,41.65
4645,Pooja Reddy,Class 1A,M,11,175.3,10.42
4646,Kiran Smith,,Other,6,150.2,
4647,James Chopra,Class 11B,F,7,124.3,7.0
4648,Fatima Singh,Class 7C,F,9,129.3,0.98
4649,  Arjun Kumar  ,Class 10A,F,5,184.1,51.74
4650,Tanya Reddy,Class 4A,M,14,163.0,15.46
4651,Sanjay Kumar,Class 4B,F,11,191.7,35.19
4652,Rahul Menon,Class 10C,F,8,140.7,23.34
4653,Sanjay Das,Class 12A,F,7,158.1,79.81
18,  Rohan Dubey  ,Class 6B,F,18,142.1,53.28
4655,Sunita Pandey,Class 3C,M,18,173.0,95.21
4656,Fatima Rao,Class 6C,M,18,148.7,7.97
4657,Ravi Joshi,Class 4A,M,abc,108.0,49.13
4658,David Khan,  Class 1B  ,F,12,133.7,17.71
4659,Sanjay Iyer,Class 5B,F,17,187.9,2.21
4660,Divya Rao,Class 5B,M,10,129.6,67.19
4661,Arun Joshi,Class 7B,M,17,158.4,54.81
4662,Divya Pillai,Class 1A,F,15,100.2,9.9
4663,David Joshi,Class 1B,M,10,154.5,90.77
4664,David Patel,Class 12A,F,12,105.8,99.18
4665,Sneha Smith,Class 6A,M,17,146.0,19.6
4666,Divya Menon,Class 2A,M,14,143.3,17.72
4667,Kavya Chopra,Class 12B,M,12,199.2,6.18
4668,Fatima Sinha,Class 12A,M,11,199.6,29.29
4669,Ankit Menon,Class 11C,F,10,143.8,14.45
4670,N/A,Class 12A,M,8,192.1,7.6
4671,Ankit Das,Class 4B,F,9,172.8,22.45
4672,Sanjay Pandey,Class 1B,M,9,139.8,11.11
4673,Meera Menon,Class 12B,F,17,181.2,25.9
4674,Geeta Nair,Class 6A,F,16,167.5,56.72
4675,Arun Singh,Class 2B,M,9,104.7,67.27
4676,James Pillai,Class 9B,F,13,121.6,8.09
4677,Prakash Mishra,Class 4A,F,7,121.5,82.17
4678,Sarah Singh,Class 4A,F,18,163.2,
4679,Ravi Chopra,Class 1B,F,18,193.1,62.38
4680,Mohammed Mishra,Class 12C,M,9,144.8,65.27
4681,Sarah Kumar,Class 7C,M,12,144.8,94.87
4682,Neha Singh,Class 8A,F,6,195.2,89.4
4683,Prakash Das,Class 1A,M,16,138.2,11.15
4684,Ankit Iyer,Class 1C,F,17,135.7,62.01
4685,Mohammed Das,Class 5A,F,5,136.4,91.03
4686,,Class 7B,M,11,181.3,66.34
4687,Asha Khan,  Class 7A  ,F,9,195.0,67.97
4688,Fatima Bajaj,Class 3A,M,11,112.2,73.55
4689,Fatima Menon,Class 2C,F,11,116.3,82.09
4690,Ankit Mishra,Class 5B,F,12,169.3,55.3
4691,Kiran Pandey,Class 1A,F,13,116.8,31.05
4692,Lakshmi Bajaj,Class 6A,M,6,198.6,5.21
4693,Meera Mishra,Class 7B,M,,195.6,19.34
4694,Ankit Joshi,Class 12A,M,13,128.6,0.12
4695,TBD,Class 2A,M,15,133.0,8.26
4696,Tanya Bajaj,Class 9B,M,abc,180.7,58.29
4697,Suresh Rao,Class 6B,F,5,189.1,50.19
4698,David Smith,Class 12B,F,17,114.6,62.23
4699,Rohan Reddy,Class 3A,f,8,195.8,55.09
4700,Priya Pillai,Class 1B,M,11,175.6,92.16
4701,Meera Patel,Class 11C,M,9,178.8,45.08
4702,Meera Chopra,Class 4A,M,10,147.1,86.35
4703,Kiran Mishra,Class 7C,F,6,181.0,48.89
4704,  Arjun Chopra  ,Class 4B,M,14,196.9,50.37
4705,Lakshmi Nair,Class 8B,M,6,161.6,81.79
4706,Prakash Singh,Class 2C,M,99,130.7,63.26
4707,Kiran Khan,Class 10B,F,9,130.3,25.75
4708,Fatima Khan,Class 3C,F,8,129.0,7.39
4709,Nikhil Nair,Class 4A,F,12,188.2,14.52
4710,Prakash Gupta,Class 8C,M,15,101.1,32.13
4711,Arun Reddy,Class 2A,M,16,109.0,83.14
4712,,Class 5C,f,15,146.6,57.87
4713,Arun Iyer,Class 10B,M,12,181.0,80.93
4714,Arun Singh,Class 7B,F,16,165.0,55.79
4715,Pooja Rao,Class 7C,Female,13,192.2,48.26
4716,Prakash Joshi,Class 2A,M,9,119.2,82.69
4717,Lakshmi Chopra,Class 6A,F,17,165.4,66.05
4718,Asha Patel,Class 11A,M,16,179.0,79.77
4719,Arjun Sinha,Class 12B,M,11,133.3,80.4
4720,Pooja Mishra,Class 8A,M,12,129.3,51.93
4721,Divya Sinha,Class 10C,F,16,125.8,43.16
4722,Kavya Bajaj,Class 4A,M,16,182.9,78.77
4723,Ankit Singh,Class 6C,M,0,123.9,65.66
4724,Sarah Joshi,Class 12C,Other,abc,168.0,73.46
4725,Rohan Singh,Class 8B,F,13,127.4,78.97
4726,Tanya Khan,Class 8A,F,9,171.0,19.71
4727,Sneha Joshi,Class 4C,F,16,106.8,37.0
4728,Lakshmi Khan,Class 10A,F,7,,90.29
4729,Kiran Khan,Class 3B,F,7,100.1,999
4730,Tanya Sinha,Class 5A,M,5,130.9,87.26
4731,Ankit Singh,Class 1C,M,12,198.9,60.54
4732,Kavya Shukla,Class 9B,F,15,183.5,94.64
4733,Ankit Joshi,Class 10B,F,13,190.8,54.87
4734,David Shukla,Class 2C,M,12,144.4,66.68
4735,,Class 5C,F,14,147.0,48.89
4736,,Class 6C,M,15,134.9,51.3
4737,,Class 9A,M,18,159.9,10.35
4738,Geeta Joshi,Class 6B,F,10,131.7,76.19
4739,Lakshmi Gupta,Class 12A,F,8,,43.34
4740,Kiran Patel,Class 2B,M,18,135.7,88.71
4741,Sanjay Mishra,Class 4A,F,6,160.2,18.36
4742,Sneha Chopra,Class 7A,M,5,160.7,30.92
4743,Ankit Pillai,Class 3C,F,7,163.0,44.24
4744,Prakash Nair,Class 12C,F,18,180.9,37.15
4745,Ankit Chopra,Class 5C,M,,129.2,47.8
4746,Lakshmi Shukla,Class 1A,F,5,177.2,1.07
4747,Geeta Gupta,Class 10C,Male,8,118.5,28.99
4748,Kiran Verma,Class 12C,F,8,175.2,8.02
4749,Kiran Pillai,Class 7B,M,9,194.1,67.65
4750,Neha Nair,Class 7B,M,12,153.5,70.56
4751,Rahul Iyer,Class 7B,M,15,126.9,19.58
4752,Mohammed Verma,Class 8C,M,17,180.4,40.35
4753,Suresh Khan,Class 10C,M,10,110.0,1.28
4754,Kavya Iyer,Class 10A,F,18,171.2,79.5
4755,Arjun Nair,Class 10C,F,16,0,49.07
4756,Kiran Smith,Class 8C,M,7,139.6,9.6
4757,Rahul Pillai,Class 1B,Male,7,146.3,79.64
4758,Sarah Rao,,F,14,197.3,31.18
4759,Nikhil Verma,Class 8A,F,7,122.0,20.93
4760,Sunita Pandey,Class 11C,F,10,129.2,25.59
4761,Meera Tiwari,Class 12A,M,16,145.3,21.11
4762,Rahul Smith,Class 11A,F,14,169.2,8.29
4763,Sarah Sinha,Class 5C,F,9,141.6,68.39
4764,Mohammed Singh,Class 1A,F,13,168.1,47.88
4765,Chen Reddy,Class 5A,F,16,121.1,17.35
4766,James Gupta,Class 8C,M,8,178.2,79.65
4767,Kiran Gupta,Class 5C,F,7,166.8,44.85
4768,Sunita Das,Class 2C,M,12,100.2,96.66
4769,Vijay Iyer,Class 9C,M,17,193.6,92.0
4770,Ankit Kumar,Class 9B,M,16,186.3,46.13
4771,  Tanya Rao  ,Class 12A,M,16,161.9,92.95
4772,Sanjay Chopra,Class 1B,F,9,142.2,31.04
4773,Divya Singh,Class 7B,M,9,109.0,26.89
4774,Rohan Das,Class 12B,F,17,175.3,86.35
4775,Suresh Khan,Class 3C,F,6,112.0,87.83
4776,Kavya Sharma,Class 6C,M,11,166.8,85.93
4777,  Sanjay Iyer  ,Class 9A,F,15,114.8,51.87
4778,Sunita Menon,Class 12C,F,9,114.0,56.9
4779,Arun Iyer,Class 9A,F,12,159.4,26.28
4780,Kavya Rao,Class 6C,M,17,130.2,80.54
4781,Lakshmi Sharma,Class 8B,F,15,142.8,26.58
4782,David Singh,Class 2C,M,15,183.6,25.12
4783,Tanya Pillai,Class 7C,F,17,170.8,2.08
4784,David Bajaj,Class 11B,,7,117.9,43.24
4785,Suresh Mishra,Class 1B,F,11,111.0,pass
4786,Divya Menon,Class 11C,M,12,159.3,49.66
4787,Pooja Singh,Class 10C,,10,144.2,66.08
4788,David Rao,Class 11C,M,5,199.3,97.12
4789,Ankit Kumar,Class 3C,M,7,102.3,80.23
4790,Meera Singh,Class 9B,M,16,131.0,101
4791,Asha Khan,Class 3B,F,10,160.4,56.66
4792,Divya Mishra,Class 2A,M,16,100.2,20.16
4793,David Patel,Class 10A,F,8,167.8,35.57
4794,Nikhil Pandey,Class 1A,F,15,163.1,-5
4795,Priya Das,  Class 9A  ,F,99,181.2,78.46
4796,Rahul Reddy,Class 3B,F,5,134.7,48.25
4797,Arjun Bajaj,Class 7A,Female,8,113.9,36.18
4798,Nikhil Bajaj,Class 7C,F,10,143.9,97.79
4799,Sarah Verma,Class 5A,F,5,107.1,82.89
4800,Kavya Chopra,Class 10C,F,14,182.5,69.54
4801,,Class 9C,M,14,124.9,999
4802,Vijay Tiwari,Class 8A,M,14,100.5,94.04
4803,James Bajaj,Class 10A,F,16,,68.46
4804,Sarah Sharma,Class 6A,F,7,150.0,15.06
4805,Sarah Mishra,Class 6B,F,13,179.4,12.68
4806,Asha Gupta,Class 11B,M,9,124.7,54.08
4807,James Iyer,Class 12C,F,9,149.2,63.6
4808,Lakshmi Dubey,    ,M,11,190.7,83.19
4809,Mohammed Sharma,Class 3C,M,18,113.9,81.97
4810,Geeta Menon,Class 4C,F,?,117.7,10.48
4811,Geeta Sinha,Class 10A,M,5,199.8,53.26
4812,Mohammed Reddy,Class 6B,F,11,156.9,14.78
4813,Sneha Iyer,Class 8C,M,12,125.3,86.68
4814,Kiran Tiwari,Class 8C,F,9,117.8,61.02
4815,Rohan Iyer,Class 6A,M,10,129.5,29.37
4816,Sarah Singh,Class 6A,F,15,184.9,43.59
4817,Asha Mishra,Class 11C,,7,131.0,91.9
4818,Fatima Chopra,Class 4C,M,10,193.4,94.26
4819,Vijay Patel,Class 7A,M,15,188.2,11.69
4820,Rahul Joshi,Class 9B,M,12,tall,44.8
4821,James Patel,Class 5B,F,12,158.6,61.23
4822,  Ravi Nair  ,Class 10B,F,150,192.3,43.21
4823,Kiran Das,Class 11B,F,8,N/A,69.02
4824,,Class 3C,F,6,197.8,42.47
4825,James Sinha,Class 3C,M,14,156.0,96.04
4826,Nikhil Rao,Class 3A,M,9,107.5,47.95
4827,Sneha Rao,Class 3A,F,10,149.2,97.96
4828,Mohammed Sharma,Class 9C,F,5,141.3,53.87
4829,Vijay Menon,Class 9A,M,14,147.8,91.05
4830,Meera Nair,Class 5A,M,18,102.2,95.44
4831,Rahul Nair,Class 7B,F,5,118.6,70.46
